,input_x,input_y,output_z
796,-5,80,0.505362899539983
797,-5,85,0.5055061894722559
798,-5,90,0.5015139412869992
799,-5,95,0.5031337408838872
800,0,-100,0.5037492750063074
801,0,-95,0.5025424689094635
802,0,-90,0.502136526338177
803,0,-85,0.5046776667384612
804,0,-80,0.5064901143914371
805,0,-75,0.5009227351688188
806,0,-70,0.50618740674586
807,0,-65,0.5150127528537137
808,0,-60,0.5220156963482135
809,0,-55,0.5271966522537087
810,0,-50,0.5241638054320217
811,0,-45,0.5070917426745577
812,0,-40,0.5289685763233186
813,0,-35,0.5961579426652621
814,0,-30,0.5116757566690314
815,0,-25,0.6834978798758258
816,0,-20,0.5812715153999617
817,0,-15,0.565144805328601
818,0,-10,0.8095148357127633
819,0,-5,0.9675829005208048
820,0,0,1.0
821,0,5,0.9675829005208048
822,0,10,0.8095148357127633
823,0,15,0.565144805328601
824,0,20,0.5812715153999617
825,0,25,0.6834978798758258
826,0,30,0.5116757566690314
827,0,35,0.5961579426652621
828,0,40,0.5289685763233186
829,0,45,0.5070917426745577
830,0,50,0.5241638054320217
831,0,55,0.5271966522537087
832,0,60,0.5220156963482135
833,0,65,0.5150127528537137
834,0,70,0.50618740674586
835,0,75,0.5009227351688188
836,0,80,0.5064901143914371
837,0,85,0.5046776667384612
838,0,90,0.502136526338177
839,0,95,0.5025424689094635
840,5,-100,0.5033681844889004
841,5,-95,0.5031337408838872
842,5,-90,0.5015139412869992
843,5,-85,0.5055061894722559
844,5,-80,0.505362899539983
845,5,-75,0.501028422740235
846,5,-70,0.5078537894262327
847,5,-65,0.5164719146786418
848,5,-60,0.5229677099968665
849,5,-55,0.529024471925301
850,5,-50,0.5286284180346477
851,5,-45,0.5105135516574134
852,5,-40,0.5206434905896667
853,5,-35,0.5979962417160399
854,5,-30,0.51137672623015
855,5,-25,0.6832962770969593
856,5,-20,0.554863931316531
857,5,-15,0.5910738091543564
858,5,-10,0.8363952038559572
859,5,-5,0.9535147392290249
860,5,0,0.9675829005208048
861,5,5,0.9535147392290249
862,5,10,0.8363952038559572
863,5,15,0.5910738091543564
864,5,20,0.554863931316531
865,5,25,0.6832962770969593
866,5,30,0.51137672623015
867,5,35,0.5979962417160399
868,5,40,0.5206434905896667
869,5,45,0.5105135516574134
870,5,50,0.5286284180346477
871,5,55,0.529024471925301
872,5,60,0.5229677099968665
873,5,65,0.5164719146786418
874,5,70,0.5078537894262327
875,5,75,0.501028422740235
876,5,80,0.505362899539983
877,5,85,0.5055061894722559
878,5,90,0.5015139412869992
879,5,95,0.5031337408838872
880,10,-100,0.5019043060509968
881,10,-95,0.5045453081702295
882,10,-90,0.5004975906576403
883,10,-85,0.5070893664333511
884,10,-80,0.5022419886723065
885,10,-75,0.5031502432662213
886,10,-70,0.5122402988799728
887,10,-65,0.5174944535483325
888,10,-60,0.5210819936344195
889,10,-55,0.528473657935886
890,10,-50,0.5373900508645884
891,10,-45,0.5261369178793576
892,10,-40,0.5062309402672636
893,10,-35,0.5839640102506264
894,10,-30,0.5315805935123038
895,10,-25,0.6480383870628103
896,10,-20,0.5180034415111541
897,10,-15,0.6800912513275704
898,10,-10,0.8472222222222222
899,10,-5,0.8363952038559572
900,10,0,0.8095148357127633
901,10,5,0.8363952038559572
902,10,10,0.8472222222222222
903,10,15,0.6800912513275704
904,10,20,0.5180034415111541
905,10,25,0.6480383870628103
906,10,30,0.5315805935123038
907,10,35,0.5839640102506264
908,10,40,0.5062309402672636
909,10,45,0.5261369178793576
910,10,50,0.5373900508645884
911,10,55,0.528473657935886
912,10,60,0.5210819936344195
913,10,65,0.5174944535483325
914,10,70,0.5122402988799728
915,10,75,0.5031502432662213
916,10,80,0.5022419886723065
917,10,85,0.5070893664333511
918,10,90,0.5004975906576403
919,10,95,0.5045453081702295
920,15,-100,0.5003341869825693
921,15,-95,0.5040498496622988
922,15,-90,0.5020411229162721
923,15,-85,0.5052415634518989
924,15,-80,0.5009787958010631
925,15,-75,0.509076833402408
926,15,-70,0.5120960728961801
927,15,-65,0.5092707613551858
928,15,-60,0.5084088295301961
929,15,-55,0.5130049621064907
930,15,-50,0.5282881038365278
931,15,-45,0.546511146898971
932,15,-40,0.5199673214775452
933,15,-35,0.5295168938855208
934,15,-30,0.590739257874614
935,15,-25,0.5465426355541051
936,15,-20,0.5741840860867129
937,15,-15,0.7378121284185494
938,15,-10,0.6800912513275704
939,15,-5,0.5910738091543564
940,15,0,0.565144805328601
941,15,5,0.5910738091543564
942,15,10,0.6800912513275704
943,15,15,0.7378121284185494
944,15,20,0.5741840860867129
945,15,25,0.5465426355541051
946,15,30,0.590739257874614
947,15,35,0.5295168938855208
948,15,40,0.5199673214775452
949,15,45,0.546511146898971
950,15,50,0.5282881038365278
951,15,55,0.5130049621064907
952,15,60,0.5084088295301961
953,15,65,0.5092707613551858
954,15,70,0.5120960728961801
955,15,75,0.509076833402408
956,15,80,0.5009787958010631
957,15,85,0.5052415634518989
958,15,90,0.5020411229162721
959,15,95,0.5040498496622988
960,20,-100,0.5022798082490516
961,20,-95,0.5005954534426552
962,20,-90,0.5055296458271086
963,20,-85,0.5006100479611296
964,20,-80,0.5067375748499229
965,20,-75,0.5075849860533981
966,20,-70,0.5021488164819885
967,20,-65,0.5014369320755275
968,20,-60,0.5029785560659653
969,20,-55,0.5029037981688457
970,20,-50,0.503307766551354
971,20,-45,0.5217469371205042
972,20,-40,0.5551228859652725
973,20,-35,0.5123945089494423
974,20,-30,0.5742108115160195
975,20,-25,0.5238397618646504
976,20,-20,0.654320987654321
977,20,-15,0.5741840860867129
978,20,-10,0.5180034415111541
979,20,-5,0.554863931316531
980,20,0,0.5812715153999617
981,20,5,0.554863931316531
982,20,10,0.5180034415111541
983,20,15,0.5741840860867129
984,20,20,0.654320987654321
985,20,25,0.5238397618646504
986,20,30,0.5742108115160195
987,20,35,0.5123945089494423
988,20,40,0.5551228859652725
989,20,45,0.5217469371205042
990,20,50,0.503307766551354
991,20,55,0.5029037981688457
992,20,60,0.5029785560659653
993,20,65,0.5014369320755275
994,20,70,0.5021488164819885
995,20,75,0.5075849860533981
996,20,80,0.5067375748499229
997,20,85,0.5006100479611296
998,20,90,0.5055296458271086
999,20,95,0.5005954534426552
1000,25,-100,0.5029027150195884
1001,25,-95,0.5029663478804581
1002,25,-90,0.501175921504127
1003,25,-85,0.5050153579222398
1004,25,-80,0.5042747304227799
1005,25,-75,0.5009586460863185
1006,25,-70,0.5069541183408417
1007,25,-65,0.5136124518877405
1008,25,-60,0.5181724483927476
1009,25,-55,0.5224106860541133
1010,25,-50,0.522013648188322
1011,25,-45,0.5083660533396537
1012,25,-40,0.5121405902789127
1013,25,-35,0.5614372563122773
1014,25,-30,0.5071267513240592
1015,25,-25,0.5987654320987654
1016,25,-20,0.5238397618646504
1017,25,-15,0.5465426355541051
1018,25,-10,0.6480383870628103
1019,25,-5,0.6832962770969593
1020,25,0,0.6834978798758258
1021,25,5,0.6832962770969593
1022,25,10,0.6480383870628103
1023,25,15,0.5465426355541051
1024,25,20,0.5238397618646504
1025,25,25,0.5987654320987654
1026,25,30,0.5071267513240592
1027,25,35,0.5614372563122773
1028,25,40,0.5121405902789127
1029,25,45,0.5083660533396537
1030,25,50,0.522013648188322
1031,25,55,0.5224106860541133
1032,25,60,0.5181724483927476
1033,25,65,0.5136124518877405
1034,25,70,0.5069541183408417
1035,25,75,0.5009586460863185
1036,25,80,0.5042747304227799
1037,25,85,0.5050153579222398
1038,25,90,0.501175921504127
1039,25,95,0.5029663478804581
1040,30,-100,0.5006919004906457
1041,30,-95,0.5019663730746577
1042,30,-90,0.5037476502095541
1043,30,-85,0.5021255840568375
1044,30,-80,0.5028463743050808
1045,30,-75,0.5088123364802278
1046,30,-70,0.5059551208726731
1047,30,-65,0.5026034268981303
1048,30,-60,0.5018771534914583
1049,30,-55,0.5030656350611526
1050,30,-50,0.5101150607409934
1051,30,-45,0.5294618331233587
1052,30,-40,0.529033513212821
1053,30,-35,0.5051538460671001
1054,30,-30,0.5637755102040817
1055,30,-25,0.5071267513240592
1056,30,-20,0.5742108115160195
1057,30,-15,0.590739257874614
1058,30,-10,0.5315805935123038
1059,30,-5,0.51137672623015
1060,30,0,0.5116757566690314
1061,30,5,0.51137672623015
1062,30,10,0.5315805935123038
1063,30,15,0.590739257874614
1064,30,20,0.5742108115160195
1065,30,25,0.5071267513240592
1066,30,30,0.5637755102040817
1067,30,35,0.5051538460671001
1068,30,40,0.529033513212821
1069,30,45,0.5294618331233587
1070,30,50,0.5101150607409934
1071,30,55,0.5030656350611526
1072,30,60,0.5018771534914583
1073,30,65,0.5026034268981303
1074,30,70,0.5059551208726731
1075,30,75,0.5088123364802278
1076,30,80,0.5028463743050808
1077,30,85,0.5021255840568375
1078,30,90,0.5037476502095541
1079,30,95,0.5019663730746577
1080,35,-100,0.5025038212936825
1081,35,-95,0.5028122255248222
1082,35,-90,0.5009153411126843
1083,35,-85,0.5045901744505396
1084,35,-80,0.5034274076727775
1085,35,-75,0.5009230878708545
1086,35,-70,0.5062307889958699
1087,35,-65,0.5114433964486449
1088,35,-60,0.5147073846615776
1089,35,-55,0.5178239996052746
1090,35,-50,0.5175867530693661
1091,35,-45,0.5069936262449393
1092,35,-40,0.5076147171108296
1093,35,-35,0.5420079815164881
1094,35,-30,0.5051538460671001
1095,35,-25,0.5614372563122773
1096,35,-20,0.5123945089494423
1097,35,-15,0.5295168938855208
1098,35,-10,0.5839640102506264
1099,35,-5,0.5979962417160399
1100,35,0,0.5961579426652621
1101,35,5,0.5979962417160399
1102,35,10,0.5839640102506264
1103,35,15,0.5295168938855208
1104,35,20,0.5123945089494423
1105,35,25,0.5614372563122773
1106,35,30,0.5051538460671001
1107,35,35,0.5420079815164881
1108,35,40,0.5076147171108296
1109,35,45,0.5069936262449393
1110,35,50,0.5175867530693661
1111,35,55,0.5178239996052746
1112,35,60,0.5147073846615776
1113,35,65,0.5114433964486449
1114,35,70,0.5062307889958699
1115,35,75,0.5009230878708545
1116,35,80,0.5034274076727775
1117,35,85,0.5045901744505396
1118,35,90,0.5009153411126843
1119,35,95,0.5028122255248222
1120,40,-100,0.5021192403153897
1121,40,-95,0.5003718574163764
1122,40,-90,0.5043584359437199
1123,40,-85,0.5004195499953402
1124,40,-80,0.5054401328355435
1125,40,-75,0.5049663908909865
1126,40,-70,0.5011520708715355
1127,40,-65,0.5012206401914928
1128,40,-60,0.5025442849712042
1129,40,-55,0.5023523202358409
1130,40,-50,0.5016205106334181
1131,40,-45,0.5100597088322661
1132,40,-40,0.528344671201814
1133,40,-35,0.5076147171108296
1134,40,-30,0.529033513212821
1135,40,-25,0.5121405902789127
1136,40,-20,0.5551228859652725
1137,40,-15,0.5199673214775452
1138,40,-10,0.5062309402672636
1139,40,-5,0.5206434905896667
1140,40,0,0.5289685763233186
1141,40,5,0.5206434905896667
1142,40,10,0.5062309402672636
1143,40,15,0.5199673214775452
1144,40,20,0.5551228859652725
1145,40,25,0.5121405902789127
1146,40,30,0.529033513212821
1147,40,35,0.5076147171108296
1148,40,40,0.528344671201814
1149,40,45,0.5100597088322661
1150,40,50,0.5016205106334181
1151,40,55,0.5023523202358409
1152,40,60,0.5025442849712042
1153,40,65,0.5012206401914928
1154,40,70,0.5011520708715355
1155,40,75,0.5049663908909865
1156,40,80,0.5054401328355435
1157,40,85,0.5004195499953402
1158,40,90,0.5043584359437199
1159,40,95,0.5003718574163764
1160,45,-100,0.5002486973997203
1161,45,-95,0.5025775088884434
1162,45,-90,0.5019007130916249
1163,45,-85,0.5030074183055868
1164,45,-80,0.5009623436130083
1165,45,-75,0.5062260968923545
1166,45,-70,0.5065222077710406
1167,45,-65,0.5040925897280771
1168,45,-60,0.5032409324848854
1169,45,-55,0.5048405206078229
1170,45,-50,0.5110108830645892
1171,45,-45,0.5196059209881384
1172,45,-40,0.5100597088322661
1173,45,-35,0.5069936262449393
1174,45,-30,0.5294618331233587
1175,45,-25,0.5083660533396537
1176,45,-20,0.5217469371205042
1177,45,-15,0.546511146898971
1178,45,-10,0.5261369178793576
1179,45,-5,0.5105135516574134
1180,45,0,0.5070917426745577
1181,45,5,0.5105135516574134
1182,45,10,0.5261369178793576
1183,45,15,0.546511146898971
1184,45,20,0.5217469371205042
1185,45,25,0.5083660533396537
1186,45,30,0.5294618331233587
1187,45,35,0.5069936262449393
1188,45,40,0.5100597088322661
1189,45,45,0.5196059209881384
1190,45,50,0.5110108830645892
1191,45,55,0.5048405206078229
1192,45,60,0.5032409324848854
1193,45,65,0.5040925897280771
1194,45,70,0.5065222077710406
1195,45,75,0.5062260968923545
1196,45,80,0.5009623436130083
1197,45,85,0.5030074183055868
1198,45,90,0.5019007130916249
1199,45,95,0.5025775088884434
1200,50,-100,0.5008727250212089
1201,50,-95,0.5031626684037087
1202,50,-90,0.5003379862115788
1203,50,-85,0.5043381990830582
1204,50,-80,0.500758330023366
1205,50,-75,0.5025859038452734
1206,50,-70,0.5068675603628836
1207,50,-65,0.5078045096560472
1208,50,-60,0.508127115747024
1209,50,-55,0.5103464535283693
1210,50,-50,0.5138888888888888
1211,50,-45,0.5110108830645892
1212,50,-40,0.5016205106334181
1213,50,-35,0.5175867530693661
1214,50,-30,0.5101150607409934
1215,50,-25,0.522013648188322
1216,50,-20,0.503307766551354
1217,50,-15,0.5282881038365278
1218,50,-10,0.5373900508645884
1219,50,-5,0.5286284180346477
1220,50,0,0.5241638054320217
1221,50,5,0.5286284180346477
1222,50,10,0.5373900508645884
1223,50,15,0.5282881038365278
1224,50,20,0.503307766551354
1225,50,25,0.522013648188322
1226,50,30,0.5101150607409934
1227,50,35,0.5175867530693661
1228,50,40,0.5016205106334181
1229,50,45,0.5110108830645892
1230,50,50,0.5138888888888888
1231,50,55,0.5103464535283693
1232,50,60,0.508127115747024
1233,50,65,0.5078045096560472
1234,50,70,0.5068675603628836
1235,50,75,0.5025859038452734
1236,50,80,0.500758330023366
1237,50,85,0.5043381990830582
1238,50,90,0.5003379862115788
1239,50,95,0.5031626684037087
1240,55,-100,0.5016059851011196
1241,55,-95,0.5024069761387491
1242,55,-90,0.500440593016307
1243,55,-85,0.5035872169744597
1244,55,-80,0.501801266849371
1245,55,-75,0.5009175627900924
1246,55,-70,0.5047024423253778
1247,55,-65,0.5072889766565649
1248,55,-60,0.5085326349036876
1249,55,-55,0.5100598561440571
1250,55,-50,0.5103464535283693
1251,55,-45,0.5048405206078229
1252,55,-40,0.5023523202358409
1253,55,-35,0.5178239996052746
1254,55,-30,0.5030656350611526
1255,55,-25,0.5224106860541133
1256,55,-20,0.5029037981688457
1257,55,-15,0.5130049621064907
1258,55,-10,0.528473657935886
1259,55,-5,0.529024471925301
1260,55,0,0.5271966522537087
1261,55,5,0.529024471925301
1262,55,10,0.528473657935886
1263,55,15,0.5130049621064907
1264,55,20,0.5029037981688457
1265,55,25,0.5224106860541133
1266,55,30,0.5030656350611526
1267,55,35,0.5178239996052746
1268,55,40,0.5023523202358409
1269,55,45,0.5048405206078229
1270,55,50,0.5103464535283693
1271,55,55,0.5100598561440571
1272,55,60,0.5085326349036876
1273,55,65,0.5072889766565649
1274,55,70,0.5047024423253778
1275,55,75,0.5009175627900924
1276,55,80,0.501801266849371
1277,55,85,0.5035872169744597
1278,55,90,0.500440593016307
1279,55,95,0.5024069761387491
1280,60,-100,0.501667285907652
1281,60,-95,0.5020184268251215
1282,60,-90,0.5005287775198098
1283,60,-85,0.5030455075063553
1284,60,-80,0.5019413399012271
1285,60,-75,0.5006206933512963
1286,60,-70,0.503725001652178
1287,60,-65,0.5062216897854518
1288,60,-60,0.5074360499702558
1289,60,-55,0.5085326349036876
1290,60,-50,0.508127115747024
1291,60,-45,0.5032409324848854
1292,60,-40,0.5025442849712042
1293,60,-35,0.5147073846615776
1294,60,-30,0.5018771534914583
1295,60,-25,0.5181724483927476
1296,60,-20,0.5029785560659653
1297,60,-15,0.5084088295301961
1298,60,-10,0.5210819936344195
1299,60,-5,0.5229677099968665
1300,60,0,0.5220156963482135
1301,60,5,0.5229677099968665
1302,60,10,0.5210819936344195
1303,60,15,0.5084088295301961
1304,60,20,0.5029785560659653
1305,60,25,0.5181724483927476
1306,60,30,0.5018771534914583
1307,60,35,0.5147073846615776
1308,60,40,0.5025442849712042
1309,60,45,0.5032409324848854
1310,60,50,0.508127115747024
1311,60,55,0.5085326349036876
1312,60,60,0.5074360499702558
1313,60,65,0.5062216897854518
1314,60,70,0.503725001652178
1315,60,75,0.5006206933512963
1316,60,80,0.5019413399012271
1317,60,85,0.5030455075063553
1318,60,90,0.5005287775198098
1319,60,95,0.5020184268251215
1320,65,-100,0.5011876383462449
1321,65,-95,0.5021700252862001
1322,65,-90,0.5002832450334239
1323,65,-85,0.5030713949823696
1324,65,-80,0.5011782737115699
1325,65,-75,0.5009467752181405
1326,65,-70,0.5039968976567236
1327,65,-65,0.5055989473978892
1328,65,-60,0.5062216897854518
1329,65,-55,0.5072889766565649
1330,65,-50,0.5078045096560472
1331,65,-45,0.5040925897280771
1332,65,-40,0.5012206401914928
1333,65,-35,0.5114433964486449
1334,65,-30,0.5026034268981303
1335,65,-25,0.5136124518877405
1336,65,-20,0.5014369320755275
1337,65,-15,0.5092707613551858
1338,65,-10,0.5174944535483325
1339,65,-5,0.5164719146786418
1340,65,0,0.5150127528537137
1341,65,5,0.5164719146786418
1342,65,10,0.5174944535483325
1343,65,15,0.5092707613551858
1344,65,20,0.5014369320755275
1345,65,25,0.5136124518877405
1346,65,30,0.5026034268981303
1347,65,35,0.5114433964486449
1348,65,40,0.5012206401914928
1349,65,45,0.5040925897280771
1350,65,50,0.5078045096560472
1351,65,55,0.5072889766565649
1352,65,60,0.5062216897854518
1353,65,65,0.5055989473978892
1354,65,70,0.5039968976567236
1355,65,75,0.5009467752181405
1356,65,80,0.5011782737115699
1357,65,85,0.5030713949823696
1358,65,90,0.5002832450334239
1359,65,95,0.5021700252862001
1360,70,-100,0.5003861589405382
1361,70,-95,0.5022269523582017
1362,70,-90,0.5003799178655568
1363,70,-85,0.5027630462151104
1364,70,-80,0.5003002416190651
1365,70,-75,0.5022280135847192
1366,70,-70,0.504286694101509
1367,70,-65,0.5039968976567236
1368,70,-60,0.503725001652178
1369,70,-55,0.5047024423253778
1370,70,-50,0.5068675603628836
1371,70,-45,0.5065222077710406
1372,70,-40,0.5011520708715355
1373,70,-35,0.5062307889958699
1374,70,-30,0.5059551208726731
1375,70,-25,0.5069541183408417
1376,70,-20,0.5021488164819885
1377,70,-15,0.5120960728961801
1378,70,-10,0.5122402988799728
1379,70,-5,0.5078537894262327
1380,70,0,0.50618740674586
1381,70,5,0.5078537894262327
1382,70,10,0.5122402988799728
1383,70,15,0.5120960728961801
1384,70,20,0.5021488164819885
1385,70,25,0.5069541183408417
1386,70,30,0.5059551208726731
1387,70,35,0.5062307889958699
1388,70,40,0.5011520708715355
1389,70,45,0.5065222077710406
1390,70,50,0.5068675603628836
1391,70,55,0.5047024423253778
1392,70,60,0.503725001652178
1393,70,65,0.5039968976567236
1394,70,70,0.504286694101509
1395,70,75,0.5022280135847192
1396,70,80,0.5003002416190651
1397,70,85,0.5027630462151104
1398,70,90,0.5003799178655568
1399,70,95,0.5022269523582017
1400,75,-100,0.5003092926346843
1401,75,-95,0.5010412929822637
1402,75,-90,0.5016406086081466
1403,75,-85,0.501020879072818
1404,75,-80,0.5010447207625838
1405,75,-75,0.5033319450229071
1406,75,-70,0.5022280135847192
1407,75,-65,0.5009467752181405
1408,75,-60,0.5006206933512963
1409,75,-55,0.5009175627900924
1410,75,-50,0.5025859038452734
1411,75,-45,0.5062260968923545
1412,75,-40,0.5049663908909865
1413,75,-35,0.5009230878708545
1414,75,-30,0.5088123364802278
1415,75,-25,0.5009586460863185
1416,75,-20,0.5075849860533981
1417,75,-15,0.509076833402408
1418,75,-10,0.5031502432662213
1419,75,-5,0.501028422740235
1420,75,0,0.5009227351688188
1421,75,5,0.501028422740235
1422,75,10,0.5031502432662213
1423,75,15,0.509076833402408
1424,75,20,0.5075849860533981
1425,75,25,0.5009586460863185
1426,75,30,0.5088123364802278
1427,75,35,0.5009230878708545
1428,75,40,0.5049663908909865
1429,75,45,0.5062260968923545
1430,75,50,0.5025859038452734
1431,75,55,0.5009175627900924
1432,75,60,0.5006206933512963
1433,75,65,0.5009467752181405
1434,75,70,0.5022280135847192
1435,75,75,0.5033319450229071
1436,75,80,0.5010447207625838
1437,75,85,0.501020879072818
1438,75,90,0.5016406086081466
1439,75,95,0.5010412929822637
1440,80,-100,0.5015386845512227
1441,80,-95,0.5002107571031829
1442,80,-90,0.5017718944390609
1443,80,-85,0.5003992971324935
1444,80,-80,0.5026254988447805
1445,80,-75,0.5010447207625838
1446,80,-70,0.5003002416190651
1447,80,-65,0.5011782737115699
1448,80,-60,0.5019413399012271
1449,80,-55,0.501801266849371
1450,80,-50,0.500758330023366
1451,80,-45,0.5009623436130083
1452,80,-40,0.5054401328355435
1453,80,-35,0.5034274076727775
1454,80,-30,0.5028463743050808
1455,80,-25,0.5042747304227799
1456,80,-20,0.5067375748499229
1457,80,-15,0.5009787958010631
1458,80,-10,0.5022419886723065
1459,80,-5,0.505362899539983
1460,80,0,0.5064901143914371
1461,80,5,0.505362899539983
1462,80,10,0.5022419886723065
1463,80,15,0.5009787958010631
1464,80,20,0.5067375748499229
1465,80,25,0.5042747304227799
1466,80,30,0.5028463743050808
1467,80,35,0.5034274076727775
1468,80,40,0.5054401328355435
1469,80,45,0.5009623436130083
1470,80,50,0.500758330023366
1471,80,55,0.501801266849371
1472,80,60,0.5019413399012271
1473,80,65,0.5011782737115699
1474,80,70,0.5003002416190651
1475,80,75,0.5010447207625838
1476,80,80,0.5026254988447805
1477,80,85,0.5003992971324935
1478,80,90,0.5017718944390609
1479,80,95,0.5002107571031829
1480,85,-100,0.500533230337078
1481,85,-95,0.50165099429236
1482,85,-90,0.5001581875847333
1483,85,-85,0.5020946575758528
1484,85,-80,0.5003992971324935
1485,85,-75,0.501020879072818
1486,85,-70,0.5027630462151104
1487,85,-65,0.5030713949823696
1488,85,-60,0.5030455075063553
1489,85,-55,0.5035872169744597
1490,85,-50,0.5043381990830582
1491,85,-45,0.5030074183055868
1492,85,-40,0.5004195499953402
1493,85,-35,0.5045901744505396
1494,85,-30,0.5021255840568375
1495,85,-25,0.5050153579222398
1496,85,-20,0.5006100479611296
1497,85,-15,0.5052415634518989
1498,85,-10,0.5070893664333511
1499,85,-5,0.5055061894722559
1500,85,0,0.5046776667384612
1501,85,5,0.5055061894722559
1502,85,10,0.5070893664333511
1503,85,15,0.5052415634518989
1504,85,20,0.5006100479611296
1505,85,25,0.5050153579222398
1506,85,30,0.5021255840568375
1507,85,35,0.5045901744505396
1508,85,40,0.5004195499953402
1509,85,45,0.5030074183055868
1510,85,50,0.5043381990830582
1511,85,55,0.5035872169744597
1512,85,60,0.5030455075063553
1513,85,65,0.5030713949823696
1514,85,70,0.5027630462151104
1515,85,75,0.501020879072818
1516,85,80,0.5003992971324935
1517,85,85,0.5020946575758528
1518,85,90,0.5001581875847333
1519,85,95,0.50165099429236
1520,90,-100,0.5008668657714364
1521,90,-95,0.5001729252251415
1522,90,-90,0.5016901027582477
1523,90,-85,0.5001581875847333
1524,90,-80,0.5017718944390609
1525,90,-75,0.5016406086081466
1526,90,-70,0.5003799178655568
1527,90,-65,0.5002832450334239
1528,90,-60,0.5005287775198098
1529,90,-55,0.500440593016307
1530,90,-50,0.5003379862115788
1531,90,-45,0.5019007130916249
1532,90,-40,0.5043584359437199
1533,90,-35,0.5009153411126843
1534,90,-30,0.5037476502095541
1535,90,-25,0.501175921504127
1536,90,-20,0.5055296458271086
1537,90,-15,0.5020411229162721
1538,90,-10,0.5004975906576403
1539,90,-5,0.5015139412869992
1540,90,0,0.502136526338177
1541,90,5,0.5015139412869992
1542,90,10,0.5004975906576403
1543,90,15,0.5020411229162721
1544,90,20,0.5055296458271086
1545,90,25,0.501175921504127
1546,90,30,0.5037476502095541
1547,90,35,0.5009153411126843
1548,90,40,0.5043584359437199
1549,90,45,0.5019007130916249
1550,90,50,0.5003379862115788
1551,90,55,0.500440593016307
1552,90,60,0.5005287775198098
1553,90,65,0.5002832450334239
1554,90,70,0.5003799178655568
1555,90,75,0.5016406086081466
1556,90,80,0.5017718944390609
1557,90,85,0.5001581875847333
1558,90,90,0.5016901027582477
1559,90,95,0.5001729252251415
1560,95,-100,0.5003148866083927
1561,95,-95,0.5013777805333388
1562,95,-90,0.5001729252251415
1563,95,-85,0.50165099429236
1564,95,-80,0.5002107571031829
1565,95,-75,0.5010412929822637
1566,95,-70,0.5022269523582017
1567,95,-65,0.5021700252862001
1568,95,-60,0.5020184268251215
1569,95,-55,0.5024069761387491
1570,95,-50,0.5031626684037087
1571,95,-45,0.5025775088884434
1572,95,-40,0.5003718574163764
1573,95,-35,0.5028122255248222
1574,95,-30,0.5019663730746577
1575,95,-25,0.5029663478804581
1576,95,-20,0.5005954534426552
1577,95,-15,0.5040498496622988
1578,95,-10,0.5045453081702295
1579,95,-5,0.5031337408838872
1580,95,0,0.5025424689094635
1581,95,5,0.5031337408838872
1582,95,10,0.5045453081702295
1583,95,15,0.5040498496622988
1584,95,20,0.5005954534426552
1585,95,25,0.5029663478804581
1586,95,30,0.5019663730746577
1587,95,35,0.5028122255248222
1588,95,40,0.5003718574163764
1589,95,45,0.5025775088884434
1590,95,50,0.5031626684037087
1591,95,55,0.5024069761387491
1592,95,60,0.5020184268251215
1593,95,65,0.5021700252862001
1594,95,70,0.5022269523582017
1595,95,75,0.5010412929822637
1596,95,80,0.5002107571031829
1597,95,85,0.50165099429236
1598,95,90,0.5001729252251415
1599,95,95,0.5013777805333388
